Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2010-11,2011-04-19T00:00:00Z,Newcastle,Man United,0,0,D,0,0,D
2010-11,2011-04-20T00:00:00Z,Chelsea,Birmingham,3,1,H,2,0,H
2010-11,2011-04-20T00:00:00Z,Tottenham,Arsenal,3,3,D,2,3,A
2010-11,2011-04-23T00:00:00Z,Aston Villa,Stoke,1,1,D,1,1,D
2010-11,2011-04-23T00:00:00Z,Blackpool,Newcastle,1,1,D,1,1,D
2010-11,2011-04-23T00:00:00Z,Chelsea,West Ham,3,0,H,1,0,H
2010-11,2011-04-23T00:00:00Z,Liverpool,Birmingham,5,0,H,2,0,H
2010-11,2011-04-23T00:00:00Z,Man United,Everton,1,0,H,0,0,D
2010-11,2011-04-23T00:00:00Z,Sunderland,Wigan,4,2,H,0,0,D
2010-11,2011-04-23T00:00:00Z,Tottenham,West Brom,2,2,D,1,1,D
2010-11,2011-04-23T00:00:00Z,Wolves,Fulham,1,1,D,1,0,H
2010-11,2011-04-24T00:00:00Z,Bolton,Arsenal,2,1,H,1,0,H
2010-11,2011-04-25T00:00:00Z,Blackburn,Man City,0,1,A,0,0,D
2010-11,2011-04-26T00:00:00Z,Stoke,Wolves,3,0,H,2,0,H
2010-11,2011-04-27T00:00:00Z,Fulham,Bolton,3,0,H,1,0,H
2010-11,2011-04-30T00:00:00Z,Blackburn,Bolton,1,0,H,1,0,H
2010-11,2011-04-30T00:00:00Z,Blackpool,Stoke,0,0,D,0,0,D
2010-11,2011-04-30T00:00:00Z,Chelsea,Tottenham,2,1,H,1,1,D
2010-11,2011-04-30T00:00:00Z,Sunderland,Fulham,0,3,A,0,1,A
2010-11,2011-04-30T00:00:00Z,West Brom,Aston Villa,2,1,H,0,1,A
2010-11,2011-04-30T00:00:00Z,Wigan,Everton,1,1,D,1,0,H
2010-11,2011-05-01T00:00:00Z,Arsenal,Man United,1,0,H,0,0,D
2010-11,2011-05-01T00:00:00Z,Birmingham,Wolves,1,1,D,1,1,D
2010-11,2011-05-01T00:00:00Z,Liverpool,Newcastle,3,0,H,1,0,H
2010-11,2011-05-01T00:00:00Z,Man City,West Ham,2,1,H,2,1,H
2010-11,2011-05-07T00:00:00Z,Aston Villa,Wigan,1,1,D,1,1,D
2010-11,2011-05-07T00:00:00Z,Bolton,Sunderland,1,2,A,0,1,A
2010-11,2011-05-07T00:00:00Z,Everton,Man City,2,1,H,0,1,A
2010-11,2011-05-07T00:00:00Z,Newcastle,Birmingham,2,1,H,2,1,H
2010-11,2011-05-07T00:00:00Z,Tottenham,Blackpool,1,1,D,0,0,D
2010-11,2011-05-07T00:00:00Z,West Ham,Blackburn,1,1,D,0,1,A
2010-11,2011-05-08T00:00:00Z,Man United,Chelsea,2,1,H,2,0,H
2010-11,2011-05-08T00:00:00Z,Stoke,Arsenal,3,1,H,2,0,H
2010-11,2011-05-08T00:00:00Z,Wolves,West Brom,3,1,H,2,0,H
2010-11,2011-05-09T00:00:00Z,Fulham,Liverpool,2,5,A,0,3,A
2010-11,2011-05-10T00:00:00Z,Man City,Tottenham,1,0,H,1,0,H
2010-11,2011-05-14T00:00:00Z,Blackburn,Man United,1,1,D,1,0,H
2010-11,2011-05-14T00:00:00Z,Blackpool,Bolton,4,3,H,3,2,H
2010-11,2011-05-14T00:00:00Z,Sunderland,Wolves,1,3,A,1,1,D
2010-11,2011-05-14T00:00:00Z,West Brom,Everton,1,0,H,1,0,H
2010-11,2011-05-15T00:00:00Z,Arsenal,Aston Villa,1,2,A,0,2,A
2010-11,2011-05-15T00:00:00Z,Birmingham,Fulham,0,2,A,0,1,A
2010-11,2011-05-15T00:00:00Z,Chelsea,Newcastle,2,2,D,1,1,D
2010-11,2011-05-15T00:00:00Z,Liverpool,Tottenham,0,2,A,0,1,A
2010-11,2011-05-15T00:00:00Z,Wigan,West Ham,3,2,H,0,2,A
2010-11,2011-05-17T00:00:00Z,Man City,Stoke,3,0,H,1,0,H
2010-11,2011-05-22T00:00:00Z,Aston Villa,Liverpool,1,0,H,1,0,H
2010-11,2011-05-22T00:00:00Z,Bolton,Man City,0,2,A,0,1,A
2010-11,2011-05-22T00:00:00Z,Everton,Chelsea,1,0,H,0,0,D
2010-11,2011-05-22T00:00:00Z,Fulham,Arsenal,2,2,D,1,1,D
2010-11,2011-05-22T00:00:00Z,Man United,Blackpool,4,2,H,1,1,D
2010-11,2011-05-22T00:00:00Z,Newcastle,West Brom,3,3,D,2,0,H
2010-11,2011-05-22T00:00:00Z,Stoke,Wigan,0,1,A,0,0,D
2010-11,2011-05-22T00:00:00Z,Tottenham,Birmingham,2,1,H,0,0,D
2010-11,2011-05-22T00:00:00Z,West Ham,Sunderland,0,3,A,0,1,A
2010-11,2011-05-22T00:00:00Z,Wolves,Blackburn,2,3,A,0,3,A
2011-12,2011-08-13T00:00:00Z,Blackburn,Wolves,1,2,A,1,1,D
2011-12,2011-08-13T00:00:00Z,Fulham,Aston Villa,0,0,D,0,0,D
2011-12,2011-08-13T00:00:00Z,Liverpool,Sunderland,1,1,D,1,0,H
2011-12,2011-08-13T00:00:00Z,Newcastle,Arsenal,0,0,D,0,0,D
2011-12,2011-08-13T00:00:00Z,QPR,Bolton,0,4,A,0,1,A
2011-12,2011-08-13T00:00:00Z,Wigan,Norwich,1,1,D,1,1,D
2011-12,2011-08-14T00:00:00Z,Stoke,Chelsea,0,0,D,0,0,D
2011-12,2011-08-14T00:00:00Z,West Brom,Man United,1,2,A,1,1,D
2011-12,2011-08-15T00:00:00Z,Man City,Swansea,4,0,H,0,0,D
2011-12,2011-08-20T00:00:00Z,Arsenal,Liverpool,0,2,A,0,0,D
2011-12,2011-08-20T00:00:00Z,Aston Villa,Blackburn,3,1,H,2,0,H
2011-12,2011-08-20T00:00:00Z,Chelsea,West Brom,2,1,H,0,1,A
2011-12,2011-08-20T00:00:00Z,Everton,QPR,0,1,A,0,1,A
2011-12,2011-08-20T00:00:00Z,Sunderland,Newcastle,0,1,A,0,0,D
2011-12,2011-08-20T00:00:00Z,Swansea,Wigan,0,0,D,0,0,D
2011-12,2011-08-21T00:00:00Z,Bolton,Man City,2,3,A,1,2,A
2011-12,2011-08-21T00:00:00Z,Norwich,Stoke,1,1,D,1,0,H
2011-12,2011-08-21T00:00:00Z,Wolves,Fulham,2,0,H,2,0,H
2011-12,2011-08-22T00:00:00Z,Man United,Tottenham,3,0,H,0,0,D
2011-12,2011-08-27T00:00:00Z,Aston Villa,Wolves,0,0,D,0,0,D
2011-12,2011-08-27T00:00:00Z,Blackburn,Everton,0,1,A,0,0,D
2011-12,2011-08-27T00:00:00Z,Chelsea,Norwich,3,1,H,1,0,H
2011-12,2011-08-27T00:00:00Z,Liverpool,Bolton,3,1,H,1,0,H
2011-12,2011-08-27T00:00:00Z,Swansea,Sunderland,0,0,D,0,0,D
2011-12,2011-08-27T00:00:00Z,Wigan,QPR,2,0,H,1,0,H
2011-12,2011-08-28T00:00:00Z,Man United,Arsenal,8,2,H,3,1,H
2011-12,2011-08-28T00:00:00Z,Newcastle,Fulham,2,1,H,0,0,D
2011-12,2011-08-28T00:00:00Z,Tottenham,Man City,1,5,A,0,2,A
2011-12,2011-08-28T00:00:00Z,West Brom,Stoke,0,1,A,0,0,D
2011-12,2011-09-10T00:00:00Z,Arsenal,Swansea,1,0,H,1,0,H
2011-12,2011-09-10T00:00:00Z,Bolton,Man United,0,5,A,0,3,A
2011-12,2011-09-10T00:00:00Z,Everton,Aston Villa,2,2,D,1,0,H
2011-12,2011-09-10T00:00:00Z,Man City,Wigan,3,0,H,1,0,H
2011-12,2011-09-10T00:00:00Z,Stoke,Liverpool,1,0,H,1,0,H
2011-12,2011-09-10T00:00:00Z,Sunderland,Chelsea,1,2,A,0,1,A
2011-12,2011-09-10T00:00:00Z,Wolves,Tottenham,0,2,A,0,0,D
2011-12,2011-09-11T00:00:00Z,Fulham,Blackburn,1,1,D,1,1,D
2011-12,2011-09-11T00:00:00Z,Norwich,West Brom,0,1,A,0,1,A
2011-12,2011-09-12T00:00:00Z,QPR,Newcastle,0,0,D,0,0,D
2011-12,2011-09-17T00:00:00Z,Aston Villa,Newcastle,1,1,D,1,0,H
2011-12,2011-09-17T00:00:00Z,Blackburn,Arsenal,4,3,H,1,2,A
2011-12,2011-09-17T00:00:00Z,Bolton,Norwich,1,2,A,0,2,A
2011-12,2011-09-17T00:00:00Z,Everton,Wigan,3,1,H,1,1,D
2011-12,2011-09-17T00:00:00Z,Swansea,West Brom,3,0,H,2,0,H
2011-12,2011-09-17T00:00:00Z,Wolves,QPR,0,3,A,0,2,A
2011-12,2011-09-18T00:00:00Z,Fulham,Man City,2,2,D,0,1,A
2011-12,2011-09-18T00:00:00Z,Man United,Chelsea,3,1,H,3,0,H
2011-12,2011-09-18T00:00:00Z,Sunderland,Stoke,4,0,H,3,0,H
2011-12,2011-09-18T00:00:00Z,Tottenham,Liverpool,4,0,H,1,0,H
2011-12,2011-09-24T00:00:00Z,Arsenal,Bolton,3,0,H,0,0,D
2011-12,2011-09-24T00:00:00Z,Chelsea,Swansea,4,1,H,2,0,H
2011-12,2011-09-24T00:00:00Z,Liverpool,Wolves,2,1,H,2,0,H
2011-12,2011-09-24T00:00:00Z,Man City,Everton,2,0,H,0,0,D
2011-12,2011-09-24T00:00:00Z,Newcastle,Blackburn,3,1,H,2,1,H
2011-12,2011-09-24T00:00:00Z,Stoke,Man United,1,1,D,0,1,A
2011-12,2011-09-24T00:00:00Z,West Brom,Fulham,0,0,D,0,0,D
2011-12,2011-09-24T00:00:00Z,Wigan,Tottenham,1,2,A,0,2,A
2011-12,2011-09-25T00:00:00Z,QPR,Aston Villa,1,1,D,0,0,D
2011-12,2011-09-26T00:00:00Z,Norwich,Sunderland,2,1,H,1,0,H
2011-12,2011-10-01T00:00:00Z,Aston Villa,Wigan,2,0,H,1,0,H
2011-12,2011-10-01T00:00:00Z,Blackburn,Man City,0,4,A,0,0,D
2011-12,2011-10-01T00:00:00Z,Everton,Liverpool,0,2,A,0,0,D
2011-12,2011-10-01T00:00:00Z,Man United,Norwich,2,0,H,0,0,D
2011-12,2011-10-01T00:00:00Z,Sunderland,West Brom,2,2,D,2,2,D
2011-12,2011-10-01T00:00:00Z,Wolves,Newcastle,1,2,A,0,2,A
2011-12,2011-10-02T00:00:00Z,Bolton,Chelsea,1,5,A,0,4,A
2011-12,2011-10-02T00:00:00Z,Fulham,QPR,6,0,H,3,0,H
2011-12,2011-10-02T00:00:00Z,Swansea,Stoke,2,0,H,1,0,H
2011-12,2011-10-02T00:00:00Z,Tottenham,Arsenal,2,1,H,1,0,H
2011-12,2011-10-15T00:00:00Z,Chelsea,Everton,3,1,H,2,0,H
2011-12,2011-10-15T00:00:00Z,Liverpool,Man United,1,1,D,0,0,D
2011-12,2011-10-15T00:00:00Z,Man City,Aston Villa,4,1,H,1,0,H
2011-12,2011-10-15T00:00:00Z,Norwich,Swansea,3,1,H,2,1,H
2011-12,2011-10-15T00:00:00Z,QPR,Blackburn,1,1,D,1,1,D
2011-12,2011-10-15T00:00:00Z,Stoke,Fulham,2,0,H,0,0,D
2011-12,2011-10-15T00:00:00Z,Wigan,Bolton,1,3,A,1,2,A
2011-12,2011-10-16T00:00:00Z,Arsenal,Sunderland,2,1,H,1,1,D
2011-12,2011-10-16T00:00:00Z,Newcastle,Tottenham,2,2,D,0,1,A
2011-12,2011-10-16T00:00:00Z,West Brom,Wolves,2,0,H,1,0,H
2011-12,2011-10-22T00:00:00Z,Aston Villa,West Brom,1,2,A,1,1,D
2011-12,2011-10-22T00:00:00Z,Bolton,Sunderland,0,2,A,0,0,D
2011-12,2011-10-22T00:00:00Z,Liverpool,Norwich,1,1,D,1,0,H
2011-12,2011-10-22T00:00:00Z,Newcastle,Wigan,1,0,H,0,0,D
2011-12,2011-10-22T00:00:00Z,Wolves,Swansea,2,2,D,0,2,A
2011-12,2011-10-23T00:00:00Z,Arsenal,Stoke,3,1,H,1,1,D
2011-12,2011-10-23T00:00:00Z,Blackburn,Tottenham,1,2,A,1,1,D
2011-12,2011-10-23T00:00:00Z,Fulham,Everton,1,3,A,0,1,A
2011-12,2011-10-23T00:00:00Z,Man United,Man City,1,6,A,0,1,A
2011-12,2011-10-23T00:00:00Z,QPR,Chelsea,1,0,H,1,0,H
2011-12,2011-10-29T00:00:00Z,Chelsea,Arsenal,3,5,A,2,1,H
2011-12,2011-10-29T00:00:00Z,Everton,Man United,0,1,A,0,1,A
2011-12,2011-10-29T00:00:00Z,Man City,Wolves,3,1,H,0,0,D
2011-12,2011-10-29T00:00:00Z,Norwich,Blackburn,3,3,D,0,1,A
2011-12,2011-10-29T00:00:00Z,Sunderland,Aston Villa,2,2,D,1,1,D
2011-12,2011-10-29T00:00:00Z,Swansea,Bolton,3,1,H,0,0,D
2011-12,2011-10-29T00:00:00Z,West Brom,Liverpool,0,2,A,0,2,A
2011-12,2011-10-29T00:00:00Z,Wigan,Fulham,0,2,A,0,1,A
2011-12,2011-10-30T00:00:00Z,Tottenham,QPR,3,1,H,2,0,H
2011-12,2011-10-31T00:00:00Z,Stoke,Newcastle,1,3,A,0,2,A
2011-12,2011-11-05T00:00:00Z,Arsenal,West Brom,3,0,H,2,0,H
2011-12,2011-11-05T00:00:00Z,Aston Villa,Norwich,3,2,H,1,1,D
2011-12,2011-11-05T00:00:00Z,Blackburn,Chelsea,0,1,A,0,0,D
2011-12,2011-11-05T00:00:00Z,Liverpool,Swansea,0,0,D,0,0,D
2011-12,2011-11-05T00:00:00Z,Man United,Sunderland,1,0,H,1,0,H
2011-12,2011-11-05T00:00:00Z,Newcastle,Everton,2,1,H,2,1,H
2011-12,2011-11-05T00:00:00Z,QPR,Man City,2,3,A,1,1,D
2011-12,2011-11-06T00:00:00Z,Bolton,Stoke,5,0,H,2,0,H
2011-12,2011-11-06T00:00:00Z,Fulham,Tottenham,1,3,A,0,2,A
2011-12,2011-11-06T00:00:00Z,Wolves,Wigan,3,1,H,1,1,D
2011-12,2011-11-19T00:00:00Z,Everton,Wolves,2,1,H,1,1,D
2011-12,2011-11-19T00:00:00Z,Man City,Newcastle,3,1,H,2,0,H
2011-12,2011-11-19T00:00:00Z,Norwich,Arsenal,1,2,A,1,1,D
2011-12,2011-11-19T00:00:00Z,Stoke,QPR,2,3,A,1,2,A
2011-12,2011-11-19T00:00:00Z,Sunderland,Fulham,0,0,D,0,0,D
2011-12,2011-11-19T00:00:00Z,Swansea,Man United,0,1,A,0,1,A
2011-12,2011-11-19T00:00:00Z,West Brom,Bolton,2,1,H,1,1,D
2011-12,2011-11-19T00:00:00Z,Wigan,Blackburn,3,3,D,2,1,H
2011-12,2011-11-20T00:00:00Z,Chelsea,Liverpool,1,2,A,0,1,A
2011-12,2011-11-21T00:00:00Z,Tottenham,Aston Villa,2,0,H,2,0,H
2011-12,2011-11-26T00:00:00Z,Arsenal,Fulham,1,1,D,0,0,D
2011-12,2011-11-26T00:00:00Z,Bolton,Everton,0,2,A,0,0,D
2011-12,2011-11-26T00:00:00Z,Chelsea,Wolves,3,0,H,3,0,H
2011-12,2011-11-26T00:00:00Z,Man United,Newcastle,1,1,D,0,0,D
2011-12,2011-11-26T00:00:00Z,Norwich,QPR,2,1,H,1,0,H
2011-12,2011-11-26T00:00:00Z,Stoke,Blackburn,3,1,H,1,0,H
2011-12,2011-11-26T00:00:00Z,Sunderland,Wigan,1,2,A,1,1,D
2011-12,2011-11-26T00:00:00Z,West Brom,Tottenham,1,3,A,1,1,D
2011-12,2011-11-27T00:00:00Z,Liverpool,Man City,1,1,D,1,1,D
2011-12,2011-11-27T00:00:00Z,Swansea,Aston Villa,0,0,D,0,0,D
2011-12,2011-12-03T00:00:00Z,Aston Villa,Man United,0,1,A,0,1,A
2011-12,2011-12-03T00:00:00Z,Blackburn,Swansea,4,2,H,2,1,H
2011-12,2011-12-03T00:00:00Z,Man City,Norwich,5,1,H,1,0,H
2011-12,2011-12-03T00:00:00Z,Newcastle,Chelsea,0,3,A,0,1,A
2011-12,2011-12-03T00:00:00Z,QPR,West Brom,1,1,D,1,0,H
2011-12,2011-12-03T00:00:00Z,Tottenham,Bolton,3,0,H,1,0,H
2011-12,2011-12-03T00:00:00Z,Wigan,Arsenal,0,4,A,0,2,A
2011-12,2011-12-04T00:00:00Z,Everton,Stoke,0,1,A,0,1,A
2011-12,2011-12-04T00:00:00Z,Wolves,Sunderland,2,1,H,0,0,D
2011-12,2011-12-05T00:00:00Z,Fulham,Liverpool,1,0,H,0,0,D
2011-12,2011-12-10T00:00:00Z,Arsenal,Everton,1,0,H,0,0,D
2011-12,2011-12-10T00:00:00Z,Bolton,Aston Villa,1,2,A,0,2,A
2011-12,2011-12-10T00:00:00Z,Liverpool,QPR,1,0,H,0,0,D
2011-12,2011-12-10T00:00:00Z,Man United,Wolves,4,1,H,2,0,H
2011-12,2011-12-10T00:00:00Z,Norwich,Newcastle,4,2,H,1,1,D
2011-12,2011-12-10T00:00:00Z,Swansea,Fulham,2,0,H,0,0,D
2011-12,2011-12-10T00:00:00Z,West Brom,Wigan,1,2,A,1,1,D
2011-12,2011-12-11T00:00:00Z,Stoke,Tottenham,2,1,H,2,0,H
2011-12,2011-12-11T00:00:00Z,Sunderland,Blackburn,2,1,H,0,1,A
2011-12,2011-12-12T00:00:00Z,Chelsea,Man City,2,1,H,1,1,D
2011-12,2011-12-17T00:00:00Z,Blackburn,West Brom,1,2,A,0,0,D
2011-12,2011-12-17T00:00:00Z,Everton,Norwich,1,1,D,0,1,A
2011-12,2011-12-17T00:00:00Z,Fulham,Bolton,2,0,H,2,0,H
2011-12,2011-12-17T00:00:00Z,Newcastle,Swansea,0,0,D,0,0,D
2011-12,2011-12-17T00:00:00Z,Wigan,Chelsea,1,1,D,0,0,D
2011-12,2011-12-17T00:00:00Z,Wolves,Stoke,1,2,A,1,0,H
2011-12,2011-12-18T00:00:00Z,Aston Villa,Liverpool,0,2,A,0,2,A
2011-12,2011-12-18T00:00:00Z,Man City,Arsenal,1,0,H,0,0,D
2011-12,2011-12-18T00:00:00Z,QPR,Man United,0,2,A,0,1,A
2011-12,2011-12-18T00:00:00Z,Tottenham,Sunderland,1,0,H,0,0,D
2011-12,2011-12-20T00:00:00Z,Blackburn,Bolton,1,2,A,0,2,A
2011-12,2011-12-20T00:00:00Z,Wolves,Norwich,2,2,D,1,1,D
2011-12,2011-12-21T00:00:00Z,Aston Villa,Arsenal,1,2,A,0,1,A
2011-12,2011-12-21T00:00:00Z,Everton,Swansea,1,0,H,0,0,D
2011-12,2011-12-21T00:00:00Z,Fulham,Man United,0,5,A,0,3,A
2011-12,2011-12-21T00:00:00Z,Man City,Stoke,3,0,H,2,0,H
2011-12,2011-12-21T00:00:00Z,Newcastle,West Brom,2,3,A,1,2,A
2011-12,2011-12-21T00:00:00Z,QPR,Sunderland,2,3,A,0,1,A
2011-12,2011-12-21T00:00:00Z,Wigan,Liverpool,0,0,D,0,0,D
2011-12,2011-12-22T00:00:00Z,Tottenham,Chelsea,1,1,D,1,1,D
2011-12,2011-12-26T00:00:00Z,Bolton,Newcastle,0,2,A,0,0,D
2011-12,2011-12-26T00:00:00Z,Chelsea,Fulham,1,1,D,0,0,D
2011-12,2011-12-26T00:00:00Z,Liverpool,Blackburn,1,1,D,0,1,A
2011-12,2011-12-26T00:00:00Z,Man United,Wigan,5,0,H,2,0,H
2011-12,2011-12-26T00:00:00Z,Stoke,Aston Villa,0,0,D,0,0,D
2011-12,2011-12-26T00:00:00Z,Sunderland,Everton,1,1,D,1,0,H
2011-12,2011-12-26T00:00:00Z,West Brom,Man City,0,0,D,0,0,D
2011-12,2011-12-27T00:00:00Z,Arsenal,Wolves,1,1,D,1,1,D
2011-12,2011-12-27T00:00:00Z,Norwich,Tottenham,0,2,A,0,0,D
2011-12,2011-12-27T00:00:00Z,Swansea,QPR,1,1,D,1,0,H
2011-12,2011-12-30T00:00:00Z,Liverpool,Newcastle,3,1,H,1,1,D
2011-12,2011-12-31T00:00:00Z,Arsenal,QPR,1,0,H,0,0,D
2011-12,2011-12-31T00:00:00Z,Bolton,Wolves,1,1,D,1,0,H
2011-12,2011-12-31T00:00:00Z,Chelsea,Aston Villa,1,3,A,1,1,D
2011-12,2011-12-31T00:00:00Z,Man United,Blackburn,2,3,A,0,1,A
2011-12,2011-12-31T00:00:00Z,Norwich,Fulham,1,1,D,0,1,A
2011-12,2011-12-31T00:00:00Z,Stoke,Wigan,2,2,D,0,1,A
2011-12,2011-12-31T00:00:00Z,Swansea,Tottenham,1,1,D,0,1,A
2011-12,2012-01-01T00:00:00Z,Sunderland,Man City,1,0,H,0,0,D
2011-12,2012-01-01T00:00:00Z,West Brom,Everton,0,1,A,0,0,D
2011-12,2012-01-02T00:00:00Z,Aston Villa,Swansea,0,2,A,0,1,A
2011-12,2012-01-02T00:00:00Z,Blackburn,Stoke,1,2,A,0,2,A
2011-12,2012-01-02T00:00:00Z,Fulham,Arsenal,2,1,H,0,1,A
2011-12,2012-01-02T00:00:00Z,QPR,Norwich,1,2,A,1,1,D
2011-12,2012-01-02T00:00:00Z,Wolves,Chelsea,1,2,A,0,0,D
2011-12,2012-01-03T00:00:00Z,Man City,Liverpool,3,0,H,2,0,H
2011-12,2012-01-03T00:00:00Z,Tottenham,West Brom,1,0,H,0,0,D
2011-12,2012-01-03T00:00:00Z,Wigan,Sunderland,1,4,A,0,1,A
2011-12,2012-01-04T00:00:00Z,Everton,Bolton,1,2,A,0,0,D
2011-12,2012-01-04T00:00:00Z,Newcastle,Man United,3,0,H,1,0,H
2011-12,2012-01-11T00:00:00Z,Tottenham,Everton,2,0,H,1,0,H
2011-12,2012-01-14T00:00:00Z,Aston Villa,Everton,1,1,D,0,0,D
2011-12,2012-01-14T00:00:00Z,Blackburn,Fulham,3,1,H,1,0,H
2011-12,2012-01-14T00:00:00Z,Chelsea,Sunderland,1,0,H,1,0,H
2011-12,2012-01-14T00:00:00Z,Liverpool,Stoke,0,0,D,0,0,D
2011-12,2012-01-14T00:00:00Z,Man United,Bolton,3,0,H,1,0,H
2011-12,2012-01-14T00:00:00Z,Tottenham,Wolves,1,1,D,0,1,A
2011-12,2012-01-14T00:00:00Z,West Brom,Norwich,1,2,A,0,1,A
2011-12,2012-01-15T00:00:00Z,Newcastle,QPR,1,0,H,1,0,H
2011-12,2012-01-15T00:00:00Z,Swansea,Arsenal,3,2,H,1,1,D
2011-12,2012-01-16T00:00:00Z,Wigan,Man City,0,1,A,0,1,A
2011-12,2012-01-21T00:00:00Z,Bolton,Liverpool,3,1,H,2,1,H
2011-12,2012-01-21T00:00:00Z,Everton,Blackburn,1,1,D,1,0,H
2011-12,2012-01-21T00:00:00Z,Fulham,Newcastle,5,2,H,0,1,A
2011-12,2012-01-21T00:00:00Z,Norwich,Chelsea,0,0,D,0,0,D
2011-12,2012-01-21T00:00:00Z,QPR,Wigan,3,1,H,2,0,H
2011-12,2012-01-21T00:00:00Z,Stoke,West Brom,1,2,A,0,1,A
2011-12,2012-01-21T00:00:00Z,Sunderland,Swansea,2,0,H,1,0,H
2011-12,2012-01-21T00:00:00Z,Wolves,Aston Villa,2,3,A,2,1,H
2011-12,2012-01-22T00:00:00Z,Arsenal,Man United,1,2,A,0,1,A
2011-12,2012-01-22T00:00:00Z,Man City,Tottenham,3,2,H,0,0,D
2011-12,2012-01-31T00:00:00Z,Everton,Man City,1,0,H,0,0,D
2011-12,2012-01-31T00:00:00Z,Man United,Stoke,2,0,H,1,0,H
2011-12,2012-01-31T00:00:00Z,Swansea,Chelsea,1,1,D,1,0,H
2011-12,2012-01-31T00:00:00Z,Tottenham,Wigan,3,1,H,2,0,H
2011-12,2012-01-31T00:00:00Z,Wolves,Liverpool,0,3,A,0,0,D
2011-12,2012-02-01T00:00:00Z,Aston Villa,QPR,2,2,D,1,2,A
2011-12,2012-02-01T00:00:00Z,Blackburn,Newcastle,0,2,A,0,1,A
2011-12,2012-02-01T00:00:00Z,Bolton,Arsenal,0,0,D,0,0,D
2011-12,2012-02-01T00:00:00Z,Fulham,West Brom,1,1,D,0,0,D
2011-12,2012-02-01T00:00:00Z,Sunderland,Norwich,3,0,H,2,0,H
2011-12,2012-02-04T00:00:00Z,Arsenal,Blackburn,7,1,H,3,1,H
2011-12,2012-02-04T00:00:00Z,Man City,Fulham,3,0,H,2,0,H
2011-12,2012-02-04T00:00:00Z,Norwich,Bolton,2,0,H,0,0,D
2011-12,2012-02-04T00:00:00Z,QPR,Wolves,1,2,A,1,0,H
2011-12,2012-02-04T00:00:00Z,Stoke,Sunderland,0,1,A,0,0,D
2011-12,2012-02-04T00:00:00Z,West Brom,Swansea,1,2,A,0,0,D
2011-12,2012-02-04T00:00:00Z,Wigan,Everton,1,1,D,0,0,D
2011-12,2012-02-05T00:00:00Z,Chelsea,Man United,3,3,D,1,0,H
2011-12,2012-02-05T00:00:00Z,Newcastle,Aston Villa,2,1,H,1,1,D
2011-12,2012-02-06T00:00:00Z,Liverpool,Tottenham,0,0,D,0,0,D
2011-12,2012-02-11T00:00:00Z,Blackburn,QPR,3,2,H,3,0,H
2011-12,2012-02-11T00:00:00Z,Bolton,Wigan,1,2,A,0,1,A
2011-12,2012-02-11T00:00:00Z,Everton,Chelsea,2,0,H,1,0,H
2011-12,2012-02-11T00:00:00Z,Fulham,Stoke,2,1,H,2,0,H
2011-12,2012-02-11T00:00:00Z,Man United,Liverpool,2,1,H,0,0,D
2011-12,2012-02-11T00:00:00Z,Sunderland,Arsenal,1,2,A,0,0,D
2011-12,2012-02-11T00:00:00Z,Swansea,Norwich,2,3,A,1,0,H
2011-12,2012-02-11T00:00:00Z,Tottenham,Newcastle,5,0,H,4,0,H
2011-12,2012-02-12T00:00:00Z,Aston Villa,Man City,0,1,A,0,0,D
2011-12,2012-02-12T00:00:00Z,Wolves,West Brom,1,5,A,1,1,D
2011-12,2012-02-25T00:00:00Z,Chelsea,Bolton,3,0,H,0,0,D
2011-12,2012-02-25T00:00:00Z,Man City,Blackburn,3,0,H,1,0,H
2011-12,2012-02-25T00:00:00Z,Newcastle,Wolves,2,2,D,2,0,H
2011-12,2012-02-25T00:00:00Z,QPR,Fulham,0,1,A,0,1,A
2011-12,2012-02-25T00:00:00Z,West Brom,Sunderland,4,0,H,2,0,H
2011-12,2012-02-25T00:00:00Z,Wigan,Aston Villa,0,0,D,0,0,D
2011-12,2012-02-26T00:00:00Z,Arsenal,Tottenham,5,2,H,2,2,D
2011-12,2012-02-26T00:00:00Z,Norwich,Man United,1,2,A,0,1,A
2011-12,2012-02-26T00:00:00Z,Stoke,Swansea,2,0,H,2,0,H
2011-12,2012-03-03T00:00:00Z,Blackburn,Aston Villa,1,1,D,0,1,A
2011-12,2012-03-03T00:00:00Z,Liverpool,Arsenal,1,2,A,1,1,D
2011-12,2012-03-03T00:00:00Z,Man City,Bolton,2,0,H,1,0,H
2011-12,2012-03-03T00:00:00Z,QPR,Everton,1,1,D,1,1,D
2011-12,2012-03-03T00:00:00Z,Stoke,Norwich,1,0,H,0,0,D
2011-12,2012-03-03T00:00:00Z,West Brom,Chelsea,1,0,H,0,0,D
2011-12,2012-03-03T00:00:00Z,Wigan,Swansea,0,2,A,0,1,A
2011-12,2012-03-04T00:00:00Z,Fulham,Wolves,5,0,H,2,0,H
2011-12,2012-03-04T00:00:00Z,Newcastle,Sunderland,1,1,D,0,1,A
2011-12,2012-03-04T00:00:00Z,Tottenham,Man United,1,3,A,0,1,A
2011-12,2012-03-10T00:00:00Z,Aston Villa,Fulham,1,0,H,0,0,D
2011-12,2012-03-10T00:00:00Z,Bolton,QPR,2,1,H,1,0,H
